Measure,Group,Day,Value
GramErr100,CW,Day 2,9.594499706209325
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,12.100949907451694
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,12.748826676694568
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,12.804616583722861
GramErr100,CW,Day 2,14.747812734264151
GramErr100,CW,Day 2,14.599535700910192
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,14.75471457133137
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,13.416854912656774
GramErr100,CW,Day 2,9.852617061260304
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,12.902941126172097
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,10.501067105713606
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,11.923305901557859
GramErr100,CW,Day 2,9.27591125241785
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,10.025822954160391
GramErr100,CW,Day 2,11.26209819183712
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,9.599495142885164
GramErr100,CW,Day 2,12.068877369803277
GramErr100,CW,Day 2,14.339645383564065
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,12.289684041011393
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,11.709518159571179
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.693557118020886
GramErr100,CW,Day 2,11.209887967527976
GramErr100,CW,Day 2,12.425525192409713
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,12.510118399670516
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,11.175377784136915
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,13.390584079044554
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,10.479299368441485
GramErr100,CW,Day 2,11.798369476501803
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,48.86929096992603
GramErrFreeC,CW,Day 2,37.822725894888514
GramErrFreeC,CW,Day 2,51.09568656142454
GramErrFreeC,CW,Day 2,52.32806120872633
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,39.67181413929913
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,40.99998668842343
GramErrFreeC,CW,Day 2,38.3299414376036
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,45.4440972796356
GramErrFreeC,CW,Day 2,46.43560634169306
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,46.12022398332541
GramErrFreeC,CW,Day 2,45.97843320432284
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,34.42214460095028
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,48.16121964744739
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,38.16818232833042
GramErrFreeC,CW,Day 2,34.31467609006098
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,49.78852503906868
GramErrFreeC,CW,Day 2,39.097205634861886
GramErrFreeC,CW,Day 2,47.24757835925061
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,53.568797346960835
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,42.72905466221194
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,44.88004532877607
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.474604006295827
GramErrFreeC,CW,Day 2,43.745829793595796
GramErrFreeC,CW,Day 2,53.24272830560127
GramErrFreeC,CW,Day 2,48.09853034133772
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,52.02668722872579
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,33.93396561299929
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,47.42012566895788
GramErrFreeC,CW,Day 2,38.89349283233408
GramErrFreeC,CW,Day 2,38.65406405964424
GramErrFreeC,CW,Day 2,53.188214411778375
GramErrFreeC,CW,Day 2,44.978908014828455
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,45.11928271657627
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,44.50736215483489
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,47.66263320903866
GramErrFreeC,CW,Day 2,32.073350229343475
GramErrFreeC,CW,Day 2,54.967589030022054
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,48.85680505357698
GramErrFreeC,CW,Day 2,38.48592071875773
GramErrFreeC,CW,Day 2,38.35751573883689
GramErrFreeC,CW,Day 2,46.396375106476086
GramErrFreeC,CW,Day 2,40.0292046694643
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,38.3429867795467
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
GramErrFreeC,CW,Day 2,31.09
GramErrFreeC,CW,Day 2,56.28
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,8.419757966130335
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,7.738875859230955
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,9.195858503863068
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,5.834402961241164
SpellErr100,CW,Day 2,7.505685996015352
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,9.523595451355847
SpellErr100,CW,Day 2,5.448603277022162
SpellErr100,CW,Day 2,9.986931974867172
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,7.534181935835244
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,4.686848275089288
SpellErr100,CW,Day 2,6.6602915306457735
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,7.30902718118785
SpellErr100,CW,Day 2,12.278060257268478
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,7.778346256923427
SpellErr100,CW,Day 2,7.753240209540845
SpellErr100,CW,Day 2,11.074744987837082
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,9.650608850299365
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,9.488361308822215
SpellErr100,CW,Day 2,6.403055104278215
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,3.852518679864464
SpellErr100,CW,Day 2,3.8614759214035415
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,8.410365293123851
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,6.304900160299726
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,10.822689817123653
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,9.405696930595475
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,7.25112808734452
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,4.945829701444829
SpellErr100,CW,Day 2,5.94708944969694
SpellErr100,CW,Day 2,8.86702048733161
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,9.537840292315519
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,6.703868201511386
SpellErr100,CW,Day 2,11.981200833138473
SpellErr100,CW,Day 2,10.775608826139843
SpellErr100,CW,Day 2,9.675651188631663
SpellErr100,CW,Day 2,9.498446985342333
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,8.727194645876772
SpellErr100,CW,Day 2,8.309515745858253
SpellErr100,CW,Day 2,5.290672644689381
SpellErr100,CW,Day 2,12.35
SpellErr100,CW,Day 2,12.130569788915551
SpellErr100,CW,Day 2,4.5368681697587405
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,5.996750560828014
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,4.725976760711394
SpellErr100,CW,Day 2,10.597413483461287
SpellErr100,CW,Day 2,5.137480713142351
SpellErr100,CW,Day 2,4.552860410365655
SpellErr100,CW,Day 2,4.673170235317823
SpellErr100,CW,Day 2,3.52
SpellErr100,CW,Day 2,3.52
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.0767723059085106
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.23069476153414215
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,0.15328045490742603
Borrow100,CW,Day 2,1.1636742652743615
Borrow100,CW,Day 2,1.6427008294984518
Borrow100,CW,Day 2,0.6320479814538265
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.9122304238332354
Borrow100,CW,Day 2,1.6031526674527377
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.634452091917822
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.6499026362238407
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,0.4033924076692327
Borrow100,CW,Day 2,1.5926734934478266
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.1008590812357892
Borrow100,CW,Day 2,1.2398156305957653
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,0.12049705691642743
Borrow100,CW,Day 2,1.2843345775253607
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.163981346483887
Borrow100,CW,Day 2,0.035789971255136166
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.3516529496048615
Borrow100,CW,Day 2,1.2972511671770444
Borrow100,CW,Day 2,1.0445991936773884
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.5190061558086069
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,0.010694699328614887
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.428329518927144
Borrow100,CW,Day 2,1.1958968170904165
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.8933423914474838
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.9986735420286784
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.11909660507686204
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,0.48451365519027845
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,0.1613947192565628
Borrow100,CW,Day 2,1.4701572927135385
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.5988469512760262
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.40409370832250435
Borrow100,CW,Day 2,1.4090883786056732
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,-0.05
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.025830660660173477
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.958237656408431
Borrow100,CW,Day 2,1.3840050864885836
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,1.81
Borrow100,CW,Day 2,0.7186799860191371
Borrow100,CW,Day 2,0.7866489205115365
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.65
IUs,CW,Day 2,6.1853137138008165
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.327431493539383
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.058900401442573
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.614208034077882
IUs,CW,Day 2,6.845318735232037
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.592227422822472
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.491613742376633
IUs,CW,Day 2,7.766564983632561
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.8089017010480894
IUs,CW,Day 2,8.363632372941927
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.254409049714325
IUs,CW,Day 2,7.384331646561535
IUs,CW,Day 2,6.092460868760307
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.136934563498529
IUs,CW,Day 2,8.456465035539715
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.498435936576463
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.142456506545766
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,6.547448664761833
IUs,CW,Day 2,5.78
IUs,CW,Day 2,6.200087014906623
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.65
IUs,CW,Day 2,7.841125166920334
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,6.81388779724095
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.648831528413083
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.586043866052426
IUs,CW,Day 2,8.65
IUs,CW,Day 2,6.847600991651315
IUs,CW,Day 2,6.301850306633797
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.829909356515618
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.108729604828477
IUs,CW,Day 2,7.2700792354116
IUs,CW,Day 2,7.331016761014766
IUs,CW,Day 2,8.533723066523148
IUs,CW,Day 2,7.168523144313798
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.84513929930751
IUs,CW,Day 2,5.78
IUs,CW,Day 2,6.412539068892064
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.78
IUs,CW,Day 2,8.65
IUs,CW,Day 2,6.32232772562029
IUs,CW,Day 2,8.598174679542288
IUs,CW,Day 2,8.65
IUs,CW,Day 2,8.65
IUs,CW,Day 2,5.78
IUs,CW,Day 2,5.78
IUs,CW,Day 2,7.773030726486502
IUs,CW,Day 2,8.144130768849266
IUs,CW,Day 2,5.78
IUs,CW,Day 2,6.844820604654436
IUs,CW,Day 2,7.679563744745529
IUs,CW,Day 2,7.7879471621528165
IUs,CW,Day 2,7.86062719119826
IUs,CW,Day 2,8.138076066833474
IUs,CW,Day 2,6.012431768431077
C/T-unit,FFI+CW,Day 2,0.9960881763998468
C/T-unit,FFI+CW,Day 2,1.0046767151816802
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.0483923811234301
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.9944422123981189
C/T-unit,FFI+CW,Day 2,1.0476220220106993
C/T-unit,FFI+CW,Day 2,1.0460822817112831
C/T-unit,FFI+CW,Day 2,1.0193352407054677
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.0150354112836681
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.013303976856168
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.9945743903374155
C/T-unit,FFI+CW,Day 2,1.019923139336904
C/T-unit,FFI+CW,Day 2,1.0223398889296564
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.001720273784774
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.014277090653469
C/T-unit,FFI+CW,Day 2,1.014028235139296
C/T-unit,FFI+CW,Day 2,1.021053975613092
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.0426640280111936
C/T-unit,FFI+CW,Day 2,0.9990879356037592
C/T-unit,FFI+CW,Day 2,1.0457969278414405
C/T-unit,FFI+CW,Day 2,1.0104093951188147
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.012464535797456
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.0117738329023733
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.0301542581842709
C/T-unit,FFI+CW,Day 2,1.0062925460425642
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.0282817809251512
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.9956204241485616
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.011635808753052
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.0422007937271562
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.9913273757083332
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.0224064157122812
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.0306819383604986
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.9922869082165023
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,0.9902363369281845
C/T-unit,FFI+CW,Day 2,1.0140322041001688
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.0483168589904361
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.0168087482442623
C/T-unit,FFI+CW,Day 2,1.0437009395674326
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.05
C/T-unit,FFI+CW,Day 2,1.0130778243599246
C/T-unit,FFI+CW,Day 2,1.032388792310956
C/T-unit,FFI+CW,Day 2,0.99
C/T-unit,FFI+CW,Day 2,1.020144869203669
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.592097705397687
CoordC/T-unit,FFI+CW,Day 2,0.6132821621812596
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.5782783476055564
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.6093574661254839
CoordC/T-unit,FFI+CW,Day 2,0.5759681386573491
CoordC/T-unit,FFI+CW,Day 2,0.47962253272950756
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.648795907370848
CoordC/T-unit,FFI+CW,Day 2,0.42434288852447305
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.5626205742671047
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.585615467868176
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.5261689639788346
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.5494503792772781
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.5399796601091044
CoordC/T-unit,FFI+CW,Day 2,0.46167802119797635
CoordC/T-unit,FFI+CW,Day 2,0.5792164756895198
CoordC/T-unit,FFI+CW,Day 2,0.5015376489626548
CoordC/T-unit,FFI+CW,Day 2,0.4633471629056746
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.5239544082778245
CoordC/T-unit,FFI+CW,Day 2,0.6516519438433861
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.3815370904465514
CoordC/T-unit,FFI+CW,Day 2,0.6588067267326023
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.4190572299957164
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.42309397354561795
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.6349139686940904
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.5717942502358444
CoordC/T-unit,FFI+CW,Day 2,0.6076824682227286
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.6444286711301495
CoordC/T-unit,FFI+CW,Day 2,0.37374427964658097
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.6447272245331663
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.540222092631636
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.4967890216020253
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.5323940255587589
CoordC/T-unit,FFI+CW,Day 2,0.67
CoordC/T-unit,FFI+CW,Day 2,0.4527361835231397
CoordC/T-unit,FFI+CW,Day 2,0.37
CoordC/T-unit,FFI+CW,Day 2,0.37
